trend_name,trend_url,trend_query,tweet_volume,searched_at_datetime,searched_in_country
#यूपी_10cr_पार,http://twitter.com/search?q=%23%E0%A4%AF%E0%A5%82%E0%A4%AA%E0%A5%80_10cr_%E0%A4%AA%E0%A4%BE%E0%A4%B0,%23%E0%A4%AF%E0%A5%82%E0%A4%AA%E0%A5%80_10cr_%E0%A4%AA%E0%A4%BE%E0%A4%B0,18062.0,2021-09-25 12:15:46.583332,India
#SnehaDubey,http://twitter.com/search?q=%23SnehaDubey,%23SnehaDubey,12137.0,2021-09-25 12:15:46.583332,India
#Hinduhater_Bollywood,http://twitter.com/search?q=%23Hinduhater_Bollywood,%23Hinduhater_Bollywood,11148.0,2021-09-25 12:15:46.583332,India
#taleequaleshow,http://twitter.com/search?q=%23taleequaleshow,%23taleequaleshow,22285.0,2021-09-25 12:15:46.583332,Italy
#KeremAVerissimo,http://twitter.com/search?q=%23KeremAVerissimo,%23KeremAVerissimo,147270.0,2021-09-25 12:15:46.583332,Italy
#gfvip,http://twitter.com/search?q=%23gfvip,%23gfvip,94278.0,2021-09-25 12:15:46.583332,Italy
#TeenWolf,http://twitter.com/search?q=%23TeenWolf,%23TeenWolf,97455.0,2021-09-25 12:15:46.583332,Italy
#25settembre,http://twitter.com/search?q=%2325settembre,%2325settembre,,2021-09-25 12:15:46.583332,Italy
Soleil,http://twitter.com/search?q=Soleil,Soleil,28986.0,2021-09-25 12:15:46.583332,Italy
Dayane,http://twitter.com/search?q=Dayane,Dayane,87496.0,2021-09-25 12:15:46.583332,Italy
ESTUPRO NA FAZENDA,http://twitter.com/search?q=%22ESTUPRO+NA+FAZENDA%22,%22ESTUPRO+NA+FAZENDA%22,116504.0,2021-09-25 12:15:46.583332,Italy
Alfonso,http://twitter.com/search?q=Alfonso,Alfonso,15830.0,2021-09-25 12:15:46.583332,Italy
Milano,http://twitter.com/search?q=Milano,Milano,11511.0,2021-09-25 12:15:46.583332,Italy
Valentina,http://twitter.com/search?q=Valentina,Valentina,20437.0,2021-09-25 12:15:46.583332,Italy
Tommaso,http://twitter.com/search?q=Tommaso,Tommaso,,2021-09-25 12:15:46.583332,Italy
Italy,http://twitter.com/search?q=Italy,Italy,53558.0,2021-09-25 12:15:46.583332,Italy
Travaglio,http://twitter.com/search?q=Travaglio,Travaglio,,2021-09-25 12:15:46.583332,Italy
Katia,http://twitter.com/search?q=Katia,Katia,,2021-09-25 12:15:46.583332,Italy
biagio izzo,http://twitter.com/search?q=%22biagio+izzo%22,%22biagio+izzo%22,,2021-09-25 12:15:46.583332,Italy
Davide,http://twitter.com/search?q=Davide,Davide,,2021-09-25 12:15:46.583332,Italy
Dell'Utri,http://twitter.com/search?q=Dell%27Utri,Dell%27Utri,,2021-09-25 12:15:46.583332,Italy
Pierpaolo,http://twitter.com/search?q=Pierpaolo,Pierpaolo,,2021-09-25 12:15:46.583332,Italy
Assolutamente,http://twitter.com/search?q=Assolutamente,Assolutamente,,2021-09-25 12:15:46.583332,Italy
Esattamente,http://twitter.com/search?q=Esattamente,Esattamente,,2021-09-25 12:15:46.583332,Italy
Daniel,http://twitter.com/search?q=Daniel,Daniel,142099.0,2021-09-25 12:15:46.583332,Italy
ESTUPRO NA RECORD,http://twitter.com/search?q=%22ESTUPRO+NA+RECORD%22,%22ESTUPRO+NA+RECORD%22,74441.0,2021-09-25 12:15:46.583332,Italy
Guenda,http://twitter.com/search?q=Guenda,Guenda,,2021-09-25 12:15:46.583332,Italy
Tanti,http://twitter.com/search?q=Tanti,Tanti,,2021-09-25 12:15:46.583332,Italy
Versace,http://twitter.com/search?q=Versace,Versace,67198.0,2021-09-25 12:15:46.583332,Italy
Anch'io,http://twitter.com/search?q=Anch%27io,Anch%27io,,2021-09-25 12:15:46.583332,Italy
malgioglio,http://twitter.com/search?q=malgioglio,malgioglio,,2021-09-25 12:15:46.583332,Italy
Sonia,http://twitter.com/search?q=Sonia,Sonia,17898.0,2021-09-25 12:15:46.583332,Italy
Damiano,http://twitter.com/search?q=Damiano,Damiano,,2021-09-25 12:15:46.583332,Italy
Bellissimo,http://twitter.com/search?q=Bellissimo,Bellissimo,,2021-09-25 12:15:46.583332,Italy
Davvero,http://twitter.com/search?q=Davvero,Davvero,16349.0,2021-09-25 12:15:46.583332,Italy
Alba,http://twitter.com/search?q=Alba,Alba,17488.0,2021-09-25 12:15:46.583332,Italy
Buon Sabato,http://twitter.com/search?q=%22Buon+Sabato%22,%22Buon+Sabato%22,,2021-09-25 12:15:46.583332,Italy
Adriana,http://twitter.com/search?q=Adriana,Adriana,18620.0,2021-09-25 12:15:46.583332,Italy
Veramente,http://twitter.com/search?q=Veramente,Veramente,,2021-09-25 12:15:46.583332,Italy
Sardegna,http://twitter.com/search?q=Sardegna,Sardegna,,2021-09-25 12:15:46.583332,Italy
Concordo,http://twitter.com/search?q=Concordo,Concordo,23162.0,2021-09-25 12:15:46.583332,Italy
Marco,http://twitter.com/search?q=Marco,Marco,79013.0,2021-09-25 12:15:46.583332,Italy
Pupo,http://twitter.com/search?q=Pupo,Pupo,,2021-09-25 12:15:46.583332,Italy
Calenda,http://twitter.com/search?q=Calenda,Calenda,,2021-09-25 12:15:46.583332,Italy
Ovvio,http://twitter.com/search?q=Ovvio,Ovvio,,2021-09-25 12:15:46.583332,Italy
Repubblica,http://twitter.com/search?q=Repubblica,Repubblica,,2021-09-25 12:15:46.583332,Italy
Gianmaria,http://twitter.com/search?q=Gianmaria,Gianmaria,,2021-09-25 12:15:46.583332,Italy
Direi,http://twitter.com/search?q=Direi,Direi,,2021-09-25 12:15:46.583332,Italy
Norvegia,http://twitter.com/search?q=Norvegia,Norvegia,,2021-09-25 12:15:46.583332,Italy
Pioli,http://twitter.com/search?q=Pioli,Pioli,,2021-09-25 12:15:46.583332,Italy
Cecchi Paone,http://twitter.com/search?q=%22Cecchi+Paone%22,%22Cecchi+Paone%22,,2021-09-25 12:15:46.583332,Italy
Matteo,http://twitter.com/search?q=Matteo,Matteo,,2021-09-25 12:15:46.583332,Italy
Germania,http://twitter.com/search?q=Germania,Germania,,2021-09-25 12:15:46.583332,Italy
#SharonStone,http://twitter.com/search?q=%23SharonStone,%23SharonStone,,2021-09-25 12:15:46.583332,Ukraine
#CreativeSociety,http://twitter.com/search?q=%23CreativeSociety,%23CreativeSociety,,2021-09-25 12:15:46.583332,Ukraine
#ZFF2021,http://twitter.com/search?q=%23ZFF2021,%23ZFF2021,,2021-09-25 12:15:46.583332,Ukraine
#allatraunites,http://twitter.com/search?q=%23allatraunites,%23allatraunites,,2021-09-25 12:15:46.583332,Ukraine
#MyUniverse,http://twitter.com/search?q=%23MyUniverse,%23MyUniverse,982148.0,2021-09-25 12:15:46.583332,Ukraine
Ukraine,http://twitter.com/search?q=Ukraine,Ukraine,12967.0,2021-09-25 12:15:46.583332,Ukraine
China,http://twitter.com/search?q=China,China,461377.0,2021-09-25 12:15:46.583332,Ukraine
Поздравляю,http://twitter.com/search?q=%D0%9F%D0%BE%D0%B7%D0%B4%D1%80%D0%B0%D0%B2%D0%BB%D1%8F%D1%8E,%D0%9F%D0%BE%D0%B7%D0%B4%D1%80%D0%B0%D0%B2%D0%BB%D1%8F%D1%8E,,2021-09-25 12:15:46.583332,Ukraine
Goldfinch,http://twitter.com/search?q=Goldfinch,Goldfinch,,2021-09-25 12:15:46.583332,Ukraine
Nigeria,http://twitter.com/search?q=Nigeria,Nigeria,76919.0,2021-09-25 12:15:46.583332,Ukraine
Los Angeles,http://twitter.com/search?q=%22Los+Angeles%22,%22Los+Angeles%22,28661.0,2021-09-25 12:15:46.583332,Ukraine
New York City,http://twitter.com/search?q=%22New+York+City%22,%22New+York+City%22,29657.0,2021-09-25 12:15:46.583332,Ukraine
Alexandra Daddario,http://twitter.com/search?q=%22Alexandra+Daddario%22,%22Alexandra+Daddario%22,,2021-09-25 12:15:46.583332,Ukraine
emily ratajkowski,http://twitter.com/search?q=%22emily+ratajkowski%22,%22emily+ratajkowski%22,,2021-09-25 12:15:46.583332,Ukraine
Блин,http://twitter.com/search?q=%D0%91%D0%BB%D0%B8%D0%BD,%D0%91%D0%BB%D0%B8%D0%BD,,2021-09-25 12:15:46.583332,Ukraine
Давай,http://twitter.com/search?q=%D0%94%D0%B0%D0%B2%D0%B0%D0%B9,%D0%94%D0%B0%D0%B2%D0%B0%D0%B9,,2021-09-25 12:15:46.583332,Ukraine
Понимаю,http://twitter.com/search?q=%D0%9F%D0%BE%D0%BD%D0%B8%D0%BC%D0%B0%D1%8E,%D0%9F%D0%BE%D0%BD%D0%B8%D0%BC%D0%B0%D1%8E,11505.0,2021-09-25 12:15:46.583332,Ukraine
Главное,http://twitter.com/search?q=%D0%93%D0%BB%D0%B0%D0%B2%D0%BD%D0%BE%D0%B5,%D0%93%D0%BB%D0%B0%D0%B2%D0%BD%D0%BE%D0%B5,,2021-09-25 12:15:46.583332,Ukraine
Боже,http://twitter.com/search?q=%D0%91%D0%BE%D0%B6%D0%B5,%D0%91%D0%BE%D0%B6%D0%B5,,2021-09-25 12:15:46.583332,Ukraine
Spotify,http://twitter.com/search?q=Spotify,Spotify,872233.0,2021-09-25 12:15:46.583332,Ukraine
Kendall Jenner,http://twitter.com/search?q=%22Kendall+Jenner%22,%22Kendall+Jenner%22,,2021-09-25 12:15:46.583332,Ukraine
Kyiv,http://twitter.com/search?q=Kyiv,Kyiv,,2021-09-25 12:15:46.583332,Ukraine
Зеленского,http://twitter.com/search?q=%D0%97%D0%B5%D0%BB%D0%B5%D0%BD%D1%81%D0%BA%D0%BE%D0%B3%D0%BE,%D0%97%D0%B5%D0%BB%D0%B5%D0%BD%D1%81%D0%BA%D0%BE%D0%B3%D0%BE,,2021-09-25 12:15:46.583332,Ukraine
с днём рождения,http://twitter.com/search?q=%22%D1%81+%D0%B4%D0%BD%D1%91%D0%BC+%D1%80%D0%BE%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F%22,%22%D1%81+%D0%B4%D0%BD%D1%91%D0%BC+%D1%80%D0%BE%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F%22,,2021-09-25 12:15:46.583332,Ukraine
джошуа,http://twitter.com/search?q=%D0%B4%D0%B6%D0%BE%D1%88%D1%83%D0%B0,%D0%B4%D0%B6%D0%BE%D1%88%D1%83%D0%B0,,2021-09-25 12:15:46.583332,Ukraine
London,http://twitter.com/search?q=London,London,113099.0,2021-09-25 12:15:46.583332,Ukraine
Хорошего,http://twitter.com/search?q=%D0%A5%D0%BE%D1%80%D0%BE%D1%88%D0%B5%D0%B3%D0%BE,%D0%A5%D0%BE%D1%80%D0%BE%D1%88%D0%B5%D0%B3%D0%BE,,2021-09-25 12:15:46.583332,Ukraine
Ахах,http://twitter.com/search?q=%D0%90%D1%85%D0%B0%D1%85,%D0%90%D1%85%D0%B0%D1%85,,2021-09-25 12:15:46.583332,Ukraine
Завтра,http://twitter.com/search?q=%D0%97%D0%B0%D0%B2%D1%82%D1%80%D0%B0,%D0%97%D0%B0%D0%B2%D1%82%D1%80%D0%B0,,2021-09-25 12:15:46.583332,Ukraine
Возможно,http://twitter.com/search?q=%D0%92%D0%BE%D0%B7%D0%BC%D0%BE%D0%B6%D0%BD%D0%BE,%D0%92%D0%BE%D0%B7%D0%BC%D0%BE%D0%B6%D0%BD%D0%BE,,2021-09-25 12:15:46.583332,Ukraine
Красиво,http://twitter.com/search?q=%D0%9A%D1%80%D0%B0%D1%81%D0%B8%D0%B2%D0%BE,%D0%9A%D1%80%D0%B0%D1%81%D0%B8%D0%B2%D0%BE,,2021-09-25 12:15:46.583332,Ukraine
Германии,http://twitter.com/search?q=%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D0%B8%D0%B8,%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D0%B8%D0%B8,,2021-09-25 12:15:46.583332,Ukraine
Правильно,http://twitter.com/search?q=%D0%9F%D1%80%D0%B0%D0%B2%D0%B8%D0%BB%D1%8C%D0%BD%D0%BE,%D0%9F%D1%80%D0%B0%D0%B2%D0%B8%D0%BB%D1%8C%D0%BD%D0%BE,,2021-09-25 12:15:46.583332,Ukraine
Господи,http://twitter.com/search?q=%D0%93%D0%BE%D1%81%D0%BF%D0%BE%D0%B4%D0%B8,%D0%93%D0%BE%D1%81%D0%BF%D0%BE%D0%B4%D0%B8,,2021-09-25 12:15:46.583332,Ukraine
НЕ МОГУ,http://twitter.com/search?q=%22%D0%9D%D0%95+%D0%9C%D0%9E%D0%93%D0%A3%22,%22%D0%9D%D0%95+%D0%9C%D0%9E%D0%93%D0%A3%22,14918.0,2021-09-25 12:15:46.583332,Ukraine
Скоро,http://twitter.com/search?q=%D0%A1%D0%BA%D0%BE%D1%80%D0%BE,%D0%A1%D0%BA%D0%BE%D1%80%D0%BE,,2021-09-25 12:15:46.583332,Ukraine
крыма,http://twitter.com/search?q=%D0%BA%D1%80%D1%8B%D0%BC%D0%B0,%D0%BA%D1%80%D1%8B%D0%BC%D0%B0,,2021-09-25 12:15:46.583332,Ukraine
DeFi,http://twitter.com/search?q=DeFi,DeFi,158003.0,2021-09-25 12:15:46.583332,Ukraine
Капец,http://twitter.com/search?q=%D0%9A%D0%B0%D0%BF%D0%B5%D1%86,%D0%9A%D0%B0%D0%BF%D0%B5%D1%86,,2021-09-25 12:15:46.583332,Ukraine
Звучит,http://twitter.com/search?q=%D0%97%D0%B2%D1%83%D1%87%D0%B8%D1%82,%D0%97%D0%B2%D1%83%D1%87%D0%B8%D1%82,,2021-09-25 12:15:46.583332,Ukraine
Liquidity Providers,http://twitter.com/search?q=%22Liquidity+Providers%22,%22Liquidity+Providers%22,,2021-09-25 12:15:46.583332,Ukraine
судя,http://twitter.com/search?q=%D1%81%D1%83%D0%B4%D1%8F,%D1%81%D1%83%D0%B4%D1%8F,,2021-09-25 12:15:46.583332,Ukraine
Окей,http://twitter.com/search?q=%D0%9E%D0%BA%D0%B5%D0%B9,%D0%9E%D0%BA%D0%B5%D0%B9,,2021-09-25 12:15:46.583332,Ukraine
Киеве,http://twitter.com/search?q=%D0%9A%D0%B8%D0%B5%D0%B2%D0%B5,%D0%9A%D0%B8%D0%B5%D0%B2%D0%B5,,2021-09-25 12:15:46.583332,Ukraine
Turkey,http://twitter.com/search?q=Turkey,Turkey,81585.0,2021-09-25 12:15:46.583332,Ukraine
Приятного,http://twitter.com/search?q=%D0%9F%D1%80%D0%B8%D1%8F%D1%82%D0%BD%D0%BE%D0%B3%D0%BE,%D0%9F%D1%80%D0%B8%D1%8F%D1%82%D0%BD%D0%BE%D0%B3%D0%BE,,2021-09-25 12:15:46.583332,Ukraine
Путина,http://twitter.com/search?q=%D0%9F%D1%83%D1%82%D0%B8%D0%BD%D0%B0,%D0%9F%D1%83%D1%82%D0%B8%D0%BD%D0%B0,,2021-09-25 12:15:46.583332,Ukraine
Хорошая,http://twitter.com/search?q=%D0%A5%D0%BE%D1%80%D0%BE%D1%88%D0%B0%D1%8F,%D0%A5%D0%BE%D1%80%D0%BE%D1%88%D0%B0%D1%8F,,2021-09-25 12:15:46.583332,Ukraine
Интересно,http://twitter.com/search?q=%D0%98%D0%BD%D1%82%D0%B5%D1%80%D0%B5%D1%81%D0%BD%D0%BE,%D0%98%D0%BD%D1%82%D0%B5%D1%80%D0%B5%D1%81%D0%BD%D0%BE,,2021-09-25 12:15:46.583332,Ukraine
в украине,http://twitter.com/search?q=%22%D0%B2+%D1%83%D0%BA%D1%80%D0%B0%D0%B8%D0%BD%D0%B5%22,%22%D0%B2+%D1%83%D0%BA%D1%80%D0%B0%D0%B8%D0%BD%D0%B5%22,,2021-09-25 12:15:46.583332,Ukraine
#MyUniverse,http://twitter.com/search?q=%23MyUniverse,%23MyUniverse,982148.0,2021-09-25 12:15:46.583332,Mexico
#FutbolPorSKY,http://twitter.com/search?q=%23FutbolPorSKY,%23FutbolPorSKY,,2021-09-25 12:15:46.583332,Mexico
#lazopilota,http://twitter.com/search?q=%23lazopilota,%23lazopilota,21087.0,2021-09-25 12:15:46.583332,Mexico
#SalarioRosa,http://twitter.com/search?q=%23SalarioRosa,%23SalarioRosa,10891.0,2021-09-25 12:15:46.583332,Mexico
#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,,2021-09-25 12:15:46.583332,Mexico
Conacyt,http://twitter.com/search?q=Conacyt,Conacyt,103212.0,2021-09-25 12:15:46.583332,Mexico
teen wolf,http://twitter.com/search?q=%22teen+wolf%22,%22teen+wolf%22,405917.0,2021-09-25 12:15:46.583332,Mexico
Baca,http://twitter.com/search?q=Baca,Baca,59553.0,2021-09-25 12:15:46.583332,Mexico
Chelsea,http://twitter.com/search?q=Chelsea,Chelsea,170393.0,2021-09-25 12:15:46.583332,Mexico
Mario,http://twitter.com/search?q=Mario,Mario,350563.0,2021-09-25 12:15:46.583332,Mexico
Franco,http://twitter.com/search?q=Franco,Franco,39409.0,2021-09-25 12:15:46.583332,Mexico
Cruz Azul,http://twitter.com/search?q=%22Cruz+Azul%22,%22Cruz+Azul%22,,2021-09-25 12:15:46.583332,Mexico
The Feels Concept Photo 3,http://twitter.com/search?q=%22The+Feels+Concept+Photo+3%22,%22The+Feels+Concept+Photo+3%22,367495.0,2021-09-25 12:15:46.583332,Mexico
Aldo Aldrete,http://twitter.com/search?q=%22Aldo+Aldrete%22,%22Aldo+Aldrete%22,16448.0,2021-09-25 12:15:46.583332,Mexico
Chivas,http://twitter.com/search?q=Chivas,Chivas,13503.0,2021-09-25 12:15:46.583332,Mexico
grimes,http://twitter.com/search?q=grimes,grimes,113199.0,2021-09-25 12:15:46.583332,Mexico
Daddy Yankee,http://twitter.com/search?q=%22Daddy+Yankee%22,%22Daddy+Yankee%22,67458.0,2021-09-25 12:15:46.583332,Mexico
Spotify,http://twitter.com/search?q=Spotify,Spotify,871466.0,2021-09-25 12:15:46.583332,Mexico
Nayarit,http://twitter.com/search?q=Nayarit,Nayarit,,2021-09-25 12:15:46.583332,Mexico
López,http://twitter.com/search?q=L%C3%B3pez,L%C3%B3pez,108838.0,2021-09-25 12:15:46.583332,Mexico
Puebla,http://twitter.com/search?q=Puebla,Puebla,21940.0,2021-09-25 12:15:46.583332,Mexico
jisoo,http://twitter.com/search?q=jisoo,jisoo,569597.0,2021-09-25 12:15:46.583332,Mexico
rivero,http://twitter.com/search?q=rivero,rivero,,2021-09-25 12:15:46.583332,Mexico
stiles,http://twitter.com/search?q=stiles,stiles,105837.0,2021-09-25 12:15:46.583332,Mexico
Bad Bunny,http://twitter.com/search?q=%22Bad+Bunny%22,%22Bad+Bunny%22,52151.0,2021-09-25 12:15:46.583332,Mexico
América,http://twitter.com/search?q=Am%C3%A9rica,Am%C3%A9rica,358925.0,2021-09-25 12:15:46.583332,Mexico
Manchester City,http://twitter.com/search?q=%22Manchester+City%22,%22Manchester+City%22,36944.0,2021-09-25 12:15:46.583332,Mexico
Reynoso,http://twitter.com/search?q=Reynoso,Reynoso,,2021-09-25 12:15:46.583332,Mexico
Squid Game,http://twitter.com/search?q=%22Squid+Game%22,%22Squid+Game%22,286455.0,2021-09-25 12:15:46.583332,Mexico
Suscribo,http://twitter.com/search?q=Suscribo,Suscribo,,2021-09-25 12:15:46.583332,Mexico
hyunjin aotm for october,http://twitter.com/search?q=%22hyunjin+aotm+for+october%22,%22hyunjin+aotm+for+october%22,,2021-09-25 12:15:46.583332,Mexico
ALAN X MIXUP,http://twitter.com/search?q=%22ALAN+X+MIXUP%22,%22ALAN+X+MIXUP%22,,2021-09-25 12:15:46.583332,Mexico
Vargas Llosa,http://twitter.com/search?q=%22Vargas+Llosa%22,%22Vargas+Llosa%22,12640.0,2021-09-25 12:15:46.583332,Mexico
Palacio Nacional,http://twitter.com/search?q=%22Palacio+Nacional%22,%22Palacio+Nacional%22,,2021-09-25 12:15:46.583332,Mexico
ángel ortuño,http://twitter.com/search?q=%22%C3%A1ngel+ortu%C3%B1o%22,%22%C3%A1ngel+ortu%C3%B1o%22,,2021-09-25 12:15:46.583332,Mexico
China,http://twitter.com/search?q=China,China,461377.0,2021-09-25 12:15:46.583332,Mexico
Qualy,http://twitter.com/search?q=Qualy,Qualy,,2021-09-25 12:15:46.583332,Mexico
Sonora,http://twitter.com/search?q=Sonora,Sonora,12834.0,2021-09-25 12:15:46.583332,Mexico
Nintendo,http://twitter.com/search?q=Nintendo,Nintendo,179795.0,2021-09-25 12:15:46.583332,Mexico
Gertz,http://twitter.com/search?q=Gertz,Gertz,20746.0,2021-09-25 12:15:46.583332,Mexico
Siiii,http://twitter.com/search?q=Siiii,Siiii,12655.0,2021-09-25 12:15:46.583332,Mexico
Aston Villa,http://twitter.com/search?q=%22Aston+Villa%22,%22Aston+Villa%22,32700.0,2021-09-25 12:15:46.583332,Mexico
Flow Fest,http://twitter.com/search?q=%22Flow+Fest%22,%22Flow+Fest%22,,2021-09-25 12:15:46.583332,Mexico
Lazcano,http://twitter.com/search?q=Lazcano,Lazcano,12314.0,2021-09-25 12:15:46.583332,Mexico
Peña,http://twitter.com/search?q=Pe%C3%B1a,Pe%C3%B1a,145799.0,2021-09-25 12:15:46.583332,Mexico
Necaxa,http://twitter.com/search?q=Necaxa,Necaxa,,2021-09-25 12:15:46.583332,Mexico
España,http://twitter.com/search?q=Espa%C3%B1a,Espa%C3%B1a,191838.0,2021-09-25 12:15:46.583332,Mexico
Ayotzinapa,http://twitter.com/search?q=Ayotzinapa,Ayotzinapa,,2021-09-25 12:15:46.583332,Mexico
The Office,http://twitter.com/search?q=%22The+Office%22,%22The+Office%22,125616.0,2021-09-25 12:15:46.583332,Mexico
Mazatlán,http://twitter.com/search?q=Mazatl%C3%A1n,Mazatl%C3%A1n,,2021-09-25 12:15:46.583332,Mexico
#CHEMCI,http://twitter.com/search?q=%23CHEMCI,%23CHEMCI,51723.0,2021-09-25 12:15:46.583332,United States
Chelsea,http://twitter.com/search?q=Chelsea,Chelsea,170393.0,2021-09-25 12:15:46.583332,United States
#MUNAVL,http://twitter.com/search?q=%23MUNAVL,%23MUNAVL,38425.0,2021-09-25 12:15:46.583332,United States
Maguire,http://twitter.com/search?q=Maguire,Maguire,11852.0,2021-09-25 12:15:46.583332,United States
Greenwood,http://twitter.com/search?q=Greenwood,Greenwood,20327.0,2021-09-25 12:15:46.583332,United States
Shaw,http://twitter.com/search?q=Shaw,Shaw,18517.0,2021-09-25 12:15:46.583332,United States
#AFLGF,http://twitter.com/search?q=%23AFLGF,%23AFLGF,39668.0,2021-09-25 12:15:46.583332,United States
#SaturdayMorning,http://twitter.com/search?q=%23SaturdayMorning,%23SaturdayMorning,13617.0,2021-09-25 12:15:46.583332,United States
Werner,http://twitter.com/search?q=Werner,Werner,17515.0,2021-09-25 12:15:46.583332,United States
Lukaku,http://twitter.com/search?q=Lukaku,Lukaku,26736.0,2021-09-25 12:15:46.583332,United States
#MUFC,http://twitter.com/search?q=%23MUFC,%23MUFC,65312.0,2021-09-25 12:15:46.583332,United States
Tuchel,http://twitter.com/search?q=Tuchel,Tuchel,32676.0,2021-09-25 12:15:46.583332,United States
Alonso,http://twitter.com/search?q=Alonso,Alonso,20226.0,2021-09-25 12:15:46.583332,United States
Man City,http://twitter.com/search?q=%22Man+City%22,%22Man+City%22,30660.0,2021-09-25 12:15:46.583332,United States
Pogba,http://twitter.com/search?q=Pogba,Pogba,12373.0,2021-09-25 12:15:46.583332,United States
Good Saturday,http://twitter.com/search?q=%22Good+Saturday%22,%22Good+Saturday%22,18965.0,2021-09-25 12:15:46.583332,United States
Rudiger,http://twitter.com/search?q=Rudiger,Rudiger,,2021-09-25 12:15:46.583332,United States
Grealish,http://twitter.com/search?q=Grealish,Grealish,,2021-09-25 12:15:46.583332,United States
McTominay,http://twitter.com/search?q=McTominay,McTominay,,2021-09-25 12:15:46.583332,United States
GAMEDAY,http://twitter.com/search?q=GAMEDAY,GAMEDAY,35740.0,2021-09-25 12:15:46.583332,United States
Aston Villa,http://twitter.com/search?q=%22Aston+Villa%22,%22Aston+Villa%22,32700.0,2021-09-25 12:15:46.583332,United States
De Gea,http://twitter.com/search?q=%22De+Gea%22,%22De+Gea%22,,2021-09-25 12:15:46.583332,United States
McFred,http://twitter.com/search?q=McFred,McFred,,2021-09-25 12:15:46.583332,United States
Timo,http://twitter.com/search?q=Timo,Timo,,2021-09-25 12:15:46.583332,United States
Thiago Silva,http://twitter.com/search?q=%22Thiago+Silva%22,%22Thiago+Silva%22,,2021-09-25 12:15:46.583332,United States
Reece James,http://twitter.com/search?q=%22Reece+James%22,%22Reece+James%22,,2021-09-25 12:15:46.583332,United States
Foden,http://twitter.com/search?q=Foden,Foden,,2021-09-25 12:15:46.583332,United States
Manchester City,http://twitter.com/search?q=%22Manchester+City%22,%22Manchester+City%22,36944.0,2021-09-25 12:15:46.583332,United States
Kovacic,http://twitter.com/search?q=Kovacic,Kovacic,,2021-09-25 12:15:46.583332,United States
Dees,http://twitter.com/search?q=Dees,Dees,10151.0,2021-09-25 12:15:46.583332,United States
Christopher Reeve,http://twitter.com/search?q=%22Christopher+Reeve%22,%22Christopher+Reeve%22,,2021-09-25 12:15:46.583332,United States
Ronaldo,http://twitter.com/search?q=Ronaldo,Ronaldo,91544.0,2021-09-25 12:15:46.583332,United States
Tom Jones,http://twitter.com/search?q=%22Tom+Jones%22,%22Tom+Jones%22,,2021-09-25 12:15:46.583332,United States
Manchester United,http://twitter.com/search?q=%22Manchester+United%22,%22Manchester+United%22,32915.0,2021-09-25 12:15:46.583332,United States
Max Fried,http://twitter.com/search?q=%22Max+Fried%22,%22Max+Fried%22,,2021-09-25 12:15:46.583332,United States
